review_title,review_text,high_satisfaction,reconstruction_error,product_name,brand_name
the best!!!,i received this product complimentary from laneige in exchange for my honest review. i have been using this product for 5 days so much and i have noticed my skin much brighter and hydrated. i have found my new favorite moisturizer!,1,0.003225148269418388,Radian-C Cream with Vitamin C,LANEIGE
amazing!! perfect skin texture,oh my god. my skin has never been better after using this morning & night for a couple weeks. my skin texture is the best it’s ever been. you need this!!!,1,0.0032240418290921395,EradiKate Acne Mark Fading Gel with Salicylic Acid,Kate Somerville
best ever!!!,i received this amazing product as a sample #freefromtopbox and what can i say it is incredible i absolutely love it my skin looks like it’s glowing after a few days,1,0.003223938611953631,Radian-C Brightening Treatment Essence,LANEIGE
not greasy,love! it’s not greasy at all. i used it on my daughters sensitive skin and she had no reactions. absolutely love this stuff.,1,0.0032237294236204523,Invisible Physical Defense Mineral Sunscreen SPF30,Dermalogica
new fave! omg!,i have so many serums i get from all my beauty subscriptions but i have to say this is my favorite!!!!! the bottle is beautiful and it smells amazing! at first i thought it felt a little sticky but the second i started rubbing it in to my skin i was in love! my face is currently sunburned and the serum was so hydrating and felt fresh and clean on my face. it also did not leave my hands sticky. i’m so happy i tried this - my new go-to! thankyou huda!,1,0.0032221111717098067,Thirst Trap Juice Hyaluronic Acid & Peptide Hydrating Facial Serum,Wishful
smells gorgeous!,love the orange scent. very refreshing. not sure how well it will work as a toner since it feels more like a refreshing facial spray to me. but i like the smell too much to return it.,1,0.0032219836939927117,Essential-C Toner,Murad
,"this toner has a fresh, sliggggghtly sweet scent, kind of like a watermelon jalapeño mojito! but it’s nice. i have been using it for almost a month and see a slight decrease in size of my pores. it has a thicker consistency which is unique for a toner, so be aware of that. i think this will be my summer toner of choice!",1,0.003220387567832013,Mini Watermelon Glow PHA + BHA Pore-Tight Toner,Glow Recipe
,i love this product! it’s a very thin moisturizer that is super light on your face. this is the first moisturizer that hasn’t made my face oily. it also made my face super soft the best day.,1,0.0032161812506424914,Hydra Zen Glow Liquid Lightweight Moisturizer with Hyaluronic Acid,Lancôme
plump and glow,"i use this serum as part of my nightly routine. i love the feel and texture of it, not sticky and lightweight. the next morning i immediately felt the difference. my skin felt firm, plump. in about a week i noticed a glow to my skin even after a night of not using. i’ve gotten compliments on my glow and i don’t use much makeup these days. will definitely keep using.",1,0.0032153234070026525,Ultimune Power Infusing Anti-Aging Serum,Shiseido
moisturizer without the grease look,i have really oily sensitive skin and i received this product as a free trial from influenster. i love it! it make my skin look matte with make up and natural without make up. i don’t feel oily and gross after putting it on and it smells good!,1,0.0032150605825545546,Original Skin Matte Moisturizer with Willowherb,Origins
,received a sample and sample was so small only used it at night. not really a big enough sample to use twice a day as packaging says. would need to use longer to see results.,1,0.003214730874253318,Mini Revitalizing Supreme+ Youth Power Creme Moisturizer,Estée Lauder
skin so smooth,i absolutely love this cleanser. it leaves your skin so soft and clean without over drying. at the same time it cuts through oil and clean.,1,0.003210342697918656,Soy Hydrating Gentle Face Cleanser,fresh
,amazing! goes on super smooth and adds so much hydration. personally i like to use it any time of day,1,0.003210106291188003,Aqua Bomb Overnight Lip Mask,belif
,love this!! my skin has been super smooth after using it for 2 months. i did feel like i started getting acne because of it — but once my skin got used to it i didn’t get acne again.,1,0.0032099259206236747,Luna Sleeping Retinoid Night Oil,Sunday Riley
moisturizing but that about it,i used it for about a week and while it is a very moisturizing eye cream i didn’t feel like it did much else for me. overall it’s a nice cream to use before applying makeup or before going to bed but that’s about it.,0,0.003209784165521711,GOOPGLOW Vita-C Brightening Eye Cream,goop
,"i have dry/combination skin and even though i’ve loved some other products of caudalie, i found this one too light for me/ my skin felt still dry.",0,0.0032097591364836607,Vinosource-Hydra Moisturizing Sorbet,Caudalie
not an everyday toner ✖️,this toner made my skin feel nice and smooth at first . but after a week of use my oily skin is experiencing extreme dryness.,0,0.003208615265338241,Glycolic Acid Toner,Mario Badescu
love it!!!,"the texture of it is so light, absorbs really fast and doesn’t feel sticky after. it only takes to drops and my skin feels so smooth and hydrated.",1,0.0032083819071391834,Plum Plump Hyaluronic Acid Serum,Glow Recipe
smooth!,"i was super excited to try this to help even my skin tone and hopefully help with large pores. i’ve only just started and i’m in love. my face feels so smooth. i do have oily skin and only use one a day at night. so far, i highly recommend!!!",1,0.0032083196822418865,A-Gloei Retinol Oil,Drunk Elephant
helps with large pores,"i’m plagued with huge pores on my nose/forehead, and this has been the only product that i think has helped me. after using it a couple of times a week, i’ve noticed my pores do look a bit smaller. i always use it after a shower and leave it on for about 20 minutes, then wash it off with a washcloth. i did notice small immediate results the first time i used it, but the long term results are the most satisfying. it’s not a miracle product, but if you have big pores like me, i think this will help you, provided you stick with it long enough.",1,0.003208178450710513,Clear Improvement Active Charcoal Mask to Clear Pores,Origins
new favorite,"i can’t recommend this cleanser enough. i promise the price is worth it. it has completely changed the texture of my oil, acne prone skin.",1,0.0032075190090471877,Clarifying Blemish & Oil Control Cleanser,Tata Harper
,i love this product. it makes my skin feels nice and smooth. i got the free sample from top box circle but it was too small. so i bought the full size to maximise the result. love it!,1,0.0032069536006022387,Smart Clinical Repair Wrinkle Correcting Serum,CLINIQUE
,"was provided a small sample 5ml from influester hence why it is a 4 as it could be better using more than 2 times or it might not be! light weight, not greasy and did not cause irritation to my sensitive skin. used after cleaning my face. absorbed quickly. my face did feel smooth for a while after. did not feel greasy/oily after absorption. would like to use longer term!",1,0.0032068285600437914,Moisture Surge 100H Auto-Replenishing Hydrator Moisturizer,CLINIQUE
wonderful!,i love this product! not greasy or heavy. my skin feels smooth and not tight.,1,0.0032053512386298645,The Water Cream Oil-Free Pore Minimizing Moisturizer,Tatcha
,absolutely love love love this product! smells really good also. it gives a nice glow and kinda feels like my pores look smaller. it just makes my skin feel good.,1,0.0032043612460091746,Mini Watermelon Glow PHA + BHA Pore-Tight Toner,Glow Recipe
terrible smell but does the job,the alcohol smell is really strong but it cleans amazingly and doesn’t dry out my combination skin whatsoever. i will buy this again (now that i’m over the smell).,1,0.0032022496624898424,Acne Solutions Clarifying Lotion,CLINIQUE
pretty packaging,"the packaging is so pretty! i like the design and the color of the product. it feels thick, you need a little bit to spread it on the face. it has the smell of turmeric but it’s not bad to me. i have combination skin so to me it feels a little greasy on my skin. i still like it i just use a little.",1,0.003201170796801275,Turmeric Glow Brightening Moisturizer,KORA Organics
holy grail,"this is my holy grail moisturizer. it’s rare that i repurchase something because i love trying new things but i can’t stay away from this. it’s emollient so i wake up feeling just as hydrated as when i went to bed and it’s super makeup-compatible. if you haven’t tried this yet, give it a go",1,0.0032006008622422577,Secret Sauce Moisturizer,IT Cosmetics
,"absolutely love this. i apply this any time of the day, including at night. makes my skin feel amazing!",1,0.0031999768853830453,Mini Lotus Anti-Aging Night Moisturizer,fresh
,love to use this to my clogged pores on my nose. makes it extremely smooth after.,1,0.0031989419425080897,Mini Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice
,at first my undereye became a little bit dry for like a week but then my skin got used to it and it feels good every morning when i apply it.,1,0.0031975265134012595,Argan Pro-Retinol Eye Cream,Josie Maran
amazing,i really love this product. it never makes my skin feel greasy and moisturized.,1,0.003196806155031337,SEA drink of H2O hydrating boost moisturizer,tarte
,i love this mask. it leaves my face feeling hydrated and smooth.,1,0.003195635137752439,Watermelon Glow Hyaluronic Clay Pore-Tight Facial Mask,Glow Recipe
perfect for dryness’s around the eyes!,"love the packaging! the perfect amount, comes out of the pump for both eyes. it feels very hydrating, the product is absorbed quickly once on the skin. leaves a soft feel, and areas look brighter and more hydrated.",1,0.0031939136853226828,Vitamin C Lactic Firm & Bright Eye Treatment,Dr. Dennis Gross Skincare
if you can get past the smell it works great,if you can get past the smell of the mask it does wonders on your skin i almost didn’t even use it cause of the smell but i have to give it a chance! it worked amazing made my skin feel so silky instead of dry but unfortunately cause of the smell i will not be purchasing,0,0.0031937989498755036,Clear Improvement Charcoal Honey Mask to Purify and Nourish,Origins
loved it,i really liked this product. it helped diminish the redness in my skin and left it feeling great. i would definitely use it again,1,0.0031932360530588875,Evercalm Redness Relief Serum,REN Clean Skincare
perfect,"i ordered a trial size of the pure one step camellia cleansing oil. and it does such a good job at taking off my make up, and leaves my skin so soft, even when i’m not wearing make up i still use it in my nightly routine and it’s the holy grail really. i highly recommend it",1,0.003192713676842835,The Camellia Oil 2-in-1 Makeup Remover & Cleanser,Tatcha
yummy!,cool toner! i found the smell and texture refreshing! smells like the most perfect watermelon margarita!,1,0.0031925394656971114,Watermelon Glow PHA + BHA Pore-Tight Toner,Glow Recipe
i'm in love with this mask!,i got this mask as a sample and tried it out for a couple days and each time i used it i was left speechless at how soft my skin was. this mask left my skin not only really soft but super hydrated. this stuff is awesome and it didn’t irritate my oily-combo skin in the least.,1,0.0031924246342404754,Jet Lag Mask,Summer Fridays
you need this!,"absorbs quickly into my skin, i love the ingredients, it’s easy to use, and it feels amazing on my skin.",1,0.003191721697705258,The Serum Stick: Treatment & Touch Up Balm,Tatcha
a staple in my skincare routine,"game changer for acne prone skin, it has definitely become a staple in my routine and i’m so happy i found it!",1,0.0031914200996553126,SOS Daily Rescue Facial Spray,Tower 28 Beauty
favorite.,i have been using it for couple of years now. i love it. so easy to use and works wonders.,1,0.003190881215317092,SEA FRXXXTION Stick Exfoliating Cleanser,tarte
good moisturizer,"i noticed brightening effect from the first use, my face looked so hydrated moisturized and smooth. and it didn’t break me out i highly recommend this cream",1,0.0031900738375582327,Squalane + Vitamin C Rose Brightening Moisturizer,Biossance
love it so much,best cleanser ever! this cleanser takes off all of my makeup!!!! this leaves my skin feeling so smooth and clean! 10/10 recommend,1,0.003187752576231796,Squalane Cleanser,The Ordinary
my new favorite cleanser!!,"i’ve received this for free for review purposes. i absolutely fell in love with the cleanser. it works so well, after a week i could tell a difference. i also like the smell. it’s a gentle cleanser but it works.",1,0.0031852288806754918,Find Your Balance Oil Control Cleanser,OLEHENRIKSEN
so good,"i’ve used the mask once in the past two days it works well my skin looks very soft and hydrated after use, and my pores are visibly much cleaner and looks more healthy",1,0.003184146440222028,Rare Earth Deep Pore Minimizing Cleansing Clay Mask,Kiehl's Since 1851
hydrating and light,"i’ve been trying different moisturizers to see which one is the best. this one was good but a bit expensive for what you get. it feels hydrating, but it had this strange smell at first, i think now i am used to it. it also feels light on the skin, but i think i will try other products before i decide if this is worth coming back to because of the price.",1,0.003183514654835486,Ultra Facial Moisturizing Cream with Squalane,Kiehl's Since 1851
eh,so far it’s not my favorite. it is so thick that it’s hard to apply but doesn’t seem so absorb well. it also seems to make me break out which i almost never do. i’ve been using it for about a week.,0,0.003181715789111359,Ultra Repair Hydra-Firm Night Cream,First Aid Beauty
,i used this cleanser to remove the makeup from my face every night. it gave my face so much glow and also had it feeling moisturized. it has a light smell which love. this will be my new make up remover that can also be used to cleanse my face.,1,0.003181142090160332,Avocado Ceramide Moisture Barrier Cleanser,Glow Recipe
holy grail for dry skin,"i love it ! i use it about once a week as it is very moisturizing and might be too much if used more often. it is perfect for dry skin, but be sure not to apply on zits or problem areas because it is very greasy ! i put it on before i go to sleep and i wake up with baby skin, and apply it whenever my skin feels dry during the week as a 10 minute mask. perfect !",1,0.0031808264504410728,Drink Up Intensive Overnight Hydrating Mask with Avocado & Swiss Glacier Water,Origins
,"i have acne prone, texture, sensitive, and oily skin and this product did wonders! it gives me a glow and feels great on my skin.",1,0.0031803894016586387,Skin Perfecting 2% BHA Liquid Exfoliant,Paula's Choice
,"this toner gently removes the dirt and oils clogging your pores without drying out your skin. after using this toner, my skin felt soft and smooth and looked brighter. i didn’t notice my skin feeling very moisturized, but it definitely was not dry after use.",1,0.0031785028221352225,Facial Treatment Clear Lotion Toner,SK-II
"don’t hesitate, buy it!",i’ve been using this toner for so long and it really helped my skin look a million times better! i’m so glad sephora carries it now! 10/10 will buy and recommend to everyone!,1,0.0031772832596319673,Glycolic Acid 7% Exfoliating Toning Solution,The Ordinary
,"i love the cream! it is very easy to apply, smells good and it really moisturizes the skin! got as a gift",1,0.003174067666661529,Barrier+ Triple Lipid-Peptide Face Cream,Skinfix
its a keeper!,gives me the perfect glow. very light and smooth. this is not a foundation and don’t expect it to work as such.,1,0.0031738115720779396,Isle Glow Face Moisturizer SPF 45 with Sea Moss and Niacinamide,CAY SKIN
,i loved this sunscreen. it’s oil free and that’s so helpful for me. it’s not oily and smells pleasant. i would recommend this to anyone who needs oil free sunscreen!,1,0.003171302052875743,Urban Environment Oil-Free Sunscreen Broad-Spectrum SPF 42,Shiseido
holy grail,everyone should own this product. it does everything. i use it for everything from my moisturizer to my cuticles. obsessed with every product from this brand.,1,0.0031700018839367194,100 percent Pure Argan Oil,Josie Maran
love it already!!!,after one use my skin feels amazing and even my pores look smaller!!! and it has an awesome smell! works wayyy better than proactive did for me!,1,0.0031697243357639154,Acne Control Clarifying Cleanser,Murad
amazing!,"this is a great oil to add in your night time routine. a little goes a long way meaning the bottle with last you a long time, so it makes up for the high price tag in my opinion. i have acne prone skin and this helps with any redness and really smooths out my skin by morning. i love love love this oil! i have tried many out there and this has become my new favorite.",1,0.0031650436345772694,Midnight Recovery Concentrate Moisturizing Face Oil,Kiehl's Since 1851
love this serum!,"this has to be one of the best serums i’ve tried. it has the perfect texture - it’s light/not sticky and absorbs so well. i have sensitive dry skin and this has been working great with my skin - no irritation at all. leaves my skin plumped and hydrated! also, i’m obsessed with packaging! 10/10 recommend.",1,0.0031635760015773532,Dream Oasis Deep Hydration Serum,Summer Fridays
,"got a sample of this with my last order, loved the way it made my skin feel so soft. not a huge fan of the smell though",1,0.003163260594444183,Lotus Anti-Aging Night Moisturizer,fresh
great!,"amazing product! i have a hard time finding skincare that doesn’t make my acne worse, but this is perfect on my skin. it’s a thick formula, but is super hydrating.",1,0.0031628231923073948,Squalane + Omega Repair Deep Hydration Moisturizer,Biossance
so gentle on skin,"i received this complimentary product for testing purposes and really like it- enough to purchase again once mine is gone. it goes on great, is so gentle for sensitive skin and made my skin feel great the next morning. i will continue to use it to see if i notice a difference in my redness in my face!",1,0.003162769076497917,Redness Recovery+ Antioxidant Redness Treatment Overnight Mask,Skinfix
,i gave this to my mom and she absolutely loved it. it was smooth and creamy and it made her skin feel moisturized. a definite buy and highly recommend to everyone!!,1,0.003161610467523232,Ultra Facial Moisturizing Cream with Squalane,Kiehl's Since 1851
good for combi/oily skin,"i’ve been using it twice a day for the past 2 weeks and i like the light texture and scent. the light texture, especially, is great because i have combination/oily skin and it doesn’t feel heavy on my skin. i can’t say it has been doing very much else though, but i don’t have any complains.",1,0.003161449719693298,GinZing Ultra-Hydrating Energy-Boosting Cream,Origins
,"it’s a great product, but i feel there’s better out there. i received this for free to try from influenster, it definitely did what it said it would do.",0,0.0031609256217195103,Skin Squad Pre + ProbioticSupplement for Acne-Prone Skin,HUM Nutrition
so hydrating!,"i love the new packaging. this is a very hydrating moisturizer. i love how it feels so lightweight and is quickly absorbed by my skin, leaving it soft and not greasy or heavy felling. this is seriously my new favorite moisturizer. i received this complimentary from laneige.",1,0.003160889420377604,Water Bank Blue Hyaluronic Cream Moisturizer,LANEIGE
love this product!,got this product with a set! it’s super moisturizing and hydrating! it is a more heavy moisturizer but i love how it helps my skin!,1,0.0031604061359714526,Lala Retro Whipped Refillable Moisturizer with Ceramides,Drunk Elephant
,"super light, moisturizing and refreshing. i use it after i wash my face and it gives me the most beautiful, dewy glow. it’s not sticky or heavy. it is a little pricey but you get what you pay for!",1,0.003159329698469644,Abeille Royale Anti-Aging Fortifying Lotion Toner,GUERLAIN
great toner,this stuff smells amazing just like watermelon. i have oily acne prone skin and this toner has been a great way to keep my marks at bay yet look dewy and not oily.,1,0.003158537265617155,Watermelon Glow PHA + BHA Pore-Tight Toner,Glow Recipe
so worth it,i really like this product not too much grease. for the price it is great and my skin feels soft in the morning not greasy. i think this bottle will last me a year.,1,0.0031583862268627083,Drink Up Intensive Overnight Hydrating Mask with Avocado & Swiss Glacier Water,Origins
absolutely love it!,"this product was gifted to me by glow recipe and i absolutely loved it! the texture of this product was very lightweight, smooth, and easy to work with. i used it to highlight my cheeks without makeup and loved the dewy look that it gave me! it absorbed very quickly into the skin and made it feel refreshed, hydrated, and also smelled amazing! i will continue to use it as a part of my night time routine to reduce the look of my dark spots and also as a highlighter in my makeup routine! definitely a new favorite of mine!",1,0.0031578264234279254,Watermelon Glow Niacinamide Dew Drops,Glow Recipe
,loving how my skin feels hydrated after using this but not oily or greasy. it’s perfect for use in the summer and winter during the day (though i prefer something a bit heavier at night). there is no scent at all and it doesn’t irritate my skin at all.,1,0.0031576738402489335,Mini Face Cream,Dr. Barbara Sturm
holy grail!!! omg :d,i love this bar so much! it has helped me with uneven skin tone and made my scars diminish. it has made my pores looks small and just gives me a healthy glow. i have normal skin but have a few acne scars but this is definitely a holy grail!!! :d so happy with this product,1,0.0031567730133685856,JuJu Exfoliating Bar,Drunk Elephant
great hydrating mask for winter,this is really hydrating witbout being too oily. it’s slightly sticky but nothing unbearable. i would say the scent is strong so i would be weary if you are sensitive to fragrance. but i think this is a must for winter time,1,0.003156712771003291,Mini Drink Up Intensive Overnight Hydrating Mask with Avocado & Swiss Glacier Water,Origins
,"i absolutely love this, my skin looks and feels so amazing! i will definitely repurchase!!",1,0.0031560923181407317,Santorini Grape Velvet Skin Drink,KORRES
,i really enjoy this serum. it helps me wake up in the morning. i definitely notice a difference in my skin. it does look brighter. i have combo/oily skin this helps keep me hydrated; without feeling like an oil slick i also love the smell. i would definitely recommend!,1,0.0031558303229832756,GinZing Into the Glow Brightening Serum,Origins
breakouts,i love glow recipe but this product didn’t work for me. made me break out on my chin. loved the consistency and light fragrance though. wish i could have used it!,0,0.003155184654914364,Plum Plump Hyaluronic Acid Serum,Glow Recipe
not too shabby,"i received this product complimentary from influenster for testing purposes; the moisturizer feels good on the skin without leaving a heavy, greasy feel. it’s great that i can use it as a standalone moisturizer too, since makeup is just for every now and then. i happy with this product and i’m going to make it a part of my daily skincare routine!",1,0.003155078892464242,"UV Expert Aquagel Defense Sunscreen, Primer & Moisturizer SPF 50 Duo",Lancôme
doesn’t remove make up fully,the smell is light and clean. it is super gentle on your face. definitely have to use a make up remover product before using this cleanser. it doesn’t remove your make up completely if you have a full face on. love packing this for my travels.,1,0.003154091626872469,Soy Hydrating Gentle Face Cleanser,fresh
different from the sample,"i received a sample of this and loved the scent and they way it left my skin feeling. when i ordered the full size it had a different scent and my skin was a little bit oily after using it. it’s a decent wash, but i have my favorites that work better for me.",0,0.0031529081825774265,Soy Hydrating Gentle Face Cleanser,fresh
amaaazzing,this is my favorite toner... i’ve been using this for about a year and everyone including myself have notice a difference. definitely recommend!!!!!!!,1,0.003149455892260564,Glow2OH Dark Spot Toner,OLEHENRIKSEN
,i love this stuff! it makes my skin so much more even and i can definitely tell if i skip a day.,1,0.003149330145065579,Hyaluronic Acid 2% + B5 Hydrating Serum,The Ordinary
bought and loved it,does what is says; i also use on cuticles and it does moisturize.,1,0.003147142596718648,Rosebud Salve in a Tube,Rosebud Perfume Co.
smells amazing and it good for sensitive skin,"i have very sensitive skin, so i cannot use any scrub more than once a week. but, this one smells amazing and makes my skin look and feel refreshed and bright! i received this product complimentary from influenster, and if i didn’t have such sensitive skin so i could use it more, i would definitely but it.",0,0.003146969851319517,GinZing Refreshing Scrub Cleanser,Origins
,not worth the bother. doesn’t stand out and the size is so small it doesn’t seem worth it. disappointing.,0,0.003146814926393274,Squalane Cleanser,The Ordinary
,"it 100% smells like something you would use to disinfect a toilet, but for my acne prone skin it works really well. it feels like a deep clean without stripping the skin completely. i use this as the second step of my cleansing routine, usually using it after a balm.",1,0.003145766699626732,Mini Clarifying Blemish & Oil Control Cleanser,Tata Harper
for everyday,this was gifted by dermalogica sampling. this is so gentle on the skin and instantly you can feel a difference after using. i love the brightness that it gives my skin. this is the perfect gentle exfoliant for every day use! i definitely recommend.,1,0.003143955812467932,Daily Microfoliant Exfoliator,Dermalogica
,i loved this cream. it goes on smooth and is super moisturizing. my sensitive skin often burns with eye creams but this was so gentle and didn’t cause any irritation.,1,0.0031432701913862693,Ceramidin  Eye Cream with Niacinamide,Dr. Jart+
so good,"this moisturizer is so good, i can’t believe its so cheap considering how great it is! looks amazing under makeup. definitely recommend",1,0.0031426159341911165,Peptide Moisturizer,The INKEY List
love!,this felt wonderful on my skin! will definitely become a regular part of my routine!,1,0.0031420862376507867,Ultra Repair Firming Collagen Cream with Peptides and Niacinamide,First Aid Beauty
a lovely oil cleanse!,"i love this cleansing oil! it has a nice thin texture and smells so uplifting. i love how it easily removes my all my makeup and washes clean. it doesn’t emulsify as much as other cleansing oils but i find that it still washes away clean and leaves no residue on my skin, just soft and supple clean skin. dermalogica really nailed this cleansing oil, i can’t find anything i don’t like about it! the only downside is, it is on the pricey side.",1,0.0031419395870735693,Mini Precleanse Cleansing Oil,Dermalogica
top pick for sensitive oily skin,"the first toner that didn’t make me breakout! i have sensitive & oily skin. been using it for 4 months and i have seen the difference in my skin. i used to have little acne bumps in my forehead but ever since i used this toner, they were gone for good. very hydrating and leaves my skin really smooth.",1,0.003138476983161983,Rose & Hyaluronic Acid Deep Hydration Toner,fresh
theee best!,i love it! i use as it a mask and eye cream. it even look good under makeup.,1,0.0031372688830784224,Mini Jet Lag Mask,Summer Fridays
love !!!,this oil finished serum is great to use overnight! i don’t really like using it during the day because it makes me feel too oily. but it leaves my skin feeling very soft and smells great. if the smell of rose doesn’t bother you i would definitely recommend! :),1,0.00313701046053003,Rose & Squalane Deep Hydration Oil-Infused Serum,fresh
must have,i really love fresh products bi have dry skin and this has helped my fine lines and wrinkles and also my dry skin. i think fresh products are made with high quality ingredients and that everyone needs to try them.,1,0.0031367855537884335,Black Tea Anti-Aging Moisturizer with Retinol-Alternative BT Matrix,fresh
,adore this moisturizer. somehow it’s super lightweight (i can use in the morning and under makeup) but very hydrating. texture is perfect and doesn’t leave residue or pill on your face.,1,0.003136206024392878,Ultra Facial Moisturizing Cream with Squalane,Kiehl's Since 1851
meh,didn’t do much. did not remove my make up and my face did not feel clean after washing,0,0.003135095529091159,That Hit Single Gel-Cream Cleanser,JLo Beauty
moisturizing and refreshing,"pros:very light, nice and refreshing, really like it in the morningscons:none really",1,0.0031334031510385756,Vinosource-Hydra Moisturizing Sorbet,Caudalie
amazing,this is amazinggggg like go buy it now. my skin is so smooth and hydrated it’s unbelievable. this is a must have.,1,0.0031331651721645966,Night Magic Restorative Face Oil with Firming Botanicals,Prima
great sample,great serum! i use it at night and wake up the next morning my skin feeling super soft!,1,0.003132842374067569,Double Serum Firming & Smoothing Anti-Aging Concentrate,Clarins
,"i love it, simple and clean ingredients. i did get this free for review, but i happy with how much it retails for, i will be repurchasing. i did see nice results on my face after using this.",1,0.0031320498257206763,Eczema+ Dermatitis Face Balm,Skinfix
,the best for hydration! it feels fresh and helps blur out the skin with out any heavy greasy residue. felt light weight with little to no scent. which is amazing. also works great under makeup didn’t cause any separation,1,0.0031319156724399235,The POREfessional Smooth Sip Lightweight Gel-Cream Moisturizer,Benefit Cosmetics
solid product!,"this is such a nice product! would definitely recommend using this just 1-2 times a week, but it’s done nothing but wonders for my skin! it was the perfect addition to my skincare routine. just wish it wasn’t so expensive!",1,0.003130400084969858,ExfoliKate Intensive Pore Exfoliating Treatment,Kate Somerville
,"i have tried a ton of cleansers and make up removers that purport to clean off make up and cleanse your face at the same time. this one actually works. it has a really nice silky feel to it and it takes my eye make up off - including my mascara - without an issue. even when i go for full coverage and use foundation, i have no trouble removing all my make up with this. this is not my go to facial cleanser",1,0.0031303049623834294,Green Clean Makeup Removing Cleansing Balm,Farmacy
amazing!!,"loved this product, i use it daily on my face and on my little one. it’s not greasy and it doesn’t leave a weird residue.it’s gentle on the skin and smells amazing. a little bit goes a long way. i feel as if this is a must have for the summer. love the droplet since it makes it easier to only use what is needed.",1,0.0031298115301395973,Full Spectrum 360° Sun Silk Drops Organic Sunscreen SPF 30,COOLA
super smooth,i liked this. this works fast and my face felt smooth and soft afterwards. the little bit of grit felt nice too. the smell is a little funky but it wasn’t too bad.,1,0.0031293941792692364,Yerba Mate Resurfacing + Exfoliating Energy Facial with Enzymes + Niacinamide,Youth To The People
toner,"i love a good clean product, and this toner is a great addition to my skincare routine. it is also vegan, and has vitamin c and e. i use this morning and night to make sure that my makeup is removed and my skin is ready for the rest of my regimen.",1,0.0031264173053672057,Ultra Glow Toner with Vitamins C + E,SEPHORA COLLECTION
best tanner,absolutely love! perfect even glow. super natural!,1,0.0031263829770415167,Self Tan Purity Bronzing Water Face Mist,St. Tropez
great product!,really made my skin feel hydrated and firm! the cream is so light and smooth. would recommend!,1,0.003125754157717908,Mini Revitalizing Supreme+ Youth Power Creme Moisturizer,Estée Lauder
,"within a week of use i noticed significantly less acne scar spots, and my skin felt super smooth and moisturized. highly recommend!",1,0.003122758993323623,Good Genes All-In-One AHA Lactic Acid Treatment,Sunday Riley
,"i loved this product at first because it did minimize my pores and help with my dark spots, but i started to notice it was drying out my skin immensely. i was using it for a long time and then after discontinuing use for about a week, i tried it again and it made my skin feel painful and starchy just like it did before.",0,0.00312068411308801,Niacinamide 10% + Zinc 1% Oil Control Serum,The Ordinary
loved it!,i loved this mask! it does exactly what it says - brightens the skin while making it feel soft and glowy. i loved using this mask i was gifted from influenster and dr. jart. will be using it again.,1,0.0031206410610421205,Cryo Rubber Masks,Dr. Jart+
new addition to my routine,"i try to be open minded in trying new skincare products, but it is very hard for me to give new products a chance with my sensitive skin. this product will definitely be added to my routine in the morning. the packaging is cute and slim, perfect to throw into my bag for travel or just to reapply throughout the day. the applicator is cool and feels amazing while applying. i noticed the puffiness went down almost immediately after application and lasted throughout the day. helped to wake my eyes up in the morning. would recommend this to anybody to add to your skincare routine.",1,0.0031198813845215883,Instant De-Puff Eye Renewal Serum,TULA Skincare
hydrating!,"i like this product! i use it as an overnight mask maybe once a week. it feels very hydrating on my skin. my skin is oily regularly, and this doesn’t seem to clog my pores. 4 stars because i don’t notice that it’s a revolutionary product, but it does seem to be hydrating! the packaging with a pump is great. no scent to the product.",1,0.0031174876585102125,F-Balm Electrolyte Waterfacial Mask,Drunk Elephant
,"this is amazing! my skin never felt more smooth or radiant, i received this complimentary from dermalogica sampling used it for a week and i already loved everything about it! it is gentle no irritation or redness and leaves my skin so smooth and glowing i cannot be happier about it i absolutely recommend it",1,0.00311736807552054,Mini Daily Microfoliant Exfoliator,Dermalogica
love!,love this stuff! sucks the oil out of my pores and my skin looks and feels so nice after! i break out a lot with new products so i usually cannot use any new products but this has been great! i did have a few pimples that popped up after the first couple of times i used this but that has all cleared up!,1,0.0031142328162475277,Clear Improvement Active Charcoal Mask to Clear Pores,Origins
,this product is so silky and i absolutely loved the packaging that it came in ! i would recommend this product.,1,0.003114138145956915,Full Spectrum 360° Sun Silk Drops Organic Sunscreen SPF 30,COOLA
,i wanted to love it but its so greasy and heavy,0,0.00311205756263924,Mini C.E.O. Vitamin C Brightening Rich Hydration Moisturizer,Sunday Riley
,"while i didn’t notice any improvement in redness, it did make my skin very soft and hydrated. don’t think i’ll repurchase as there are many other cheaper products that will do the same.",0,0.003111533546204155,Redness Recovery+ Antioxidant Redness Treatment Overnight Mask,Skinfix
feels so clean,so creamy and foamy. my face feels so clean after i use this. it has a nice smell too.,1,0.003110935367828569,The Deep Cleanse Gentle Exfoliating Cleanser,Tatcha
new fav!,i love how quickly my skin absorbs this product. packaging is really pretty & i like the light sunscreen smell. perfect for summer. :),1,0.0031101344434929135,Essential Energy Hydrating Cream,Shiseido
try it,it leaves my skin super hydrated. it’s perfect when there is cold weather . it has low amount of scent. i thought it would be sticky but it has a perfect texture. i love the packaging. you get a great amount of product. i will be repurchasing soon.,1,0.0031079688758253437,Mini Plum Plump Hyaluronic Acid Moisturizer,Glow Recipe
